  537920001,  549454337,  571474433,  593494529,  614466049,  636486145,  658506241,  679477761,  700449281,
  537920001,  537920001,  537920001,  552600065,  579863041,  606077441,  632291841,  657457665,  683672065,
  537920001,  537920001,  537920001,  537920001,  556794369,  588251649,  618660353,  650117633,  680526337,
  537920001,  537920001,  537920001,  537920001,  547357185,  585105921,  621806081,  657457665,  694157825,
  537920162,  537920065,  537920001,  537920001,  556794369,  599785985,  642777601,  684720641,  726663681,
  537920429,  537920332,  537920235,  537920137,  587203111,  637534721,  686817793,  736100865,  784335361,
  537919717,  537919620,  537919522,  585106368,  643826525,  702546682,  759169687,  815792691,  870318593,
  538936831,  538946024,  592433546,  666891565,  735051978,  801112165,  867172352,  931136410,  994050868,
   55532667,   34510122,    9302438, 1056806332, 1033728386, 1016946978, 1004362930,  993876028,  186570944,
  166599015,  125668814,   70076880,   18691467, 1051537702, 1020080308,  995963964,  300835068,  292397473,
  227356146,  141361633,   62717331,     852265, 1026362549,  988615741,  359532834,  358439346,  314366463,
  196919792,   94161305,   13424940, 1023207606,  973927485,  343791920,  345850271,  346860031,  238847485,
  113023391,   15511855, 1012712632,  953996349,  273533232,  274548093,  275563976,  268194303,  122449316,
    9211185,  994878648,  926726206,  172867882,  173887835,  173860234,  174882231,  123487660, 1070360885,
  970754233,  894213182,   59621667,   59597119,   59573591,   60598637,   60575104, 1052525883,  942434493,
  856458302, 1019258759, 1006629913,  992954532,  980327685,  969803036,  963480816,  959263900,  956101686,
   66062318,   58677373,   46049534,   20841800, 1062044994, 1030563074, 1004331172,  983346232,  180313171,
  179222749,  161354065,  114130303,   55383391,     837904, 1029477545,  993815609,  263107757,  266213673,
  259882396,  184354218,  100446581,   24934682, 1037848750,  990655547,  284040431,  288198995,  292357557,
  231511502,  123492742,   32256290, 1032590513,  974913595,  241017114,  244131168,  248294820,  251409892,
  129763732,   23851304, 1014751412,  948687932,  158155059,  160225631,  162296200,  163319212,  123453858,
    6011183,  985378998,  913025085,   55376196,   56401242,   56378732,   57405818,   57384324, 1053524281,
  950763708,  870023229,  910288533,  903961346,  895538031,  888163289,  882880563,  882834529,  886981720,
  893231140, 1017196316, 1016112008, 1016076277, 1012890712, 1004459159,  990782624,  976061558,  963443756,
   50360227,   56615951,   59724920,   50246858,   26085610, 1065183439, 1030545547, 1000109105,  144677929,
  154080397,  163482865,  140373292,   91049256,   34391280, 1055675546, 1011612725,  198097055,  207500532,
  217954630,  202191228,  124560725,   49034503, 1056693412, 1002149944,  190699771,  199058745,  206369138,
  212631974,  131863927,   39566615, 1037793451,  976961593,  134027581,  139243874,  142364033,  146533788,
  120296852,   15421734, 1003167920,  937096251,   49053036,   50079099,   51105157,   53181833,   53161353,
 1053488438,  961204410,  886748220,  806551041,  804428289,  803354168,  800184958,  797015750,  794891021,
  793814868,  792738716,  895629903,  900846230,  906063582,  911282983,  916498288,  920665015,  925880318,
  926879753,  988901108, 1000408893, 1012965254, 1024473040, 1033879572, 1032790075, 1023306812, 1009630234,
   11576220,   27276261,   44023853,   54477934,   49194132,   28178578, 1072516201, 1042067494,   87005249,
  103753858,  121551040,  137251068,  102603000,   57471182,    9198727, 1040964655,  118388946,  131991811,
  145595695,  158152021,  122463557,   51122422, 1064015002, 1013657652,   97344838,  105707873,  113022326,
  120337796,  110875005,   23811351, 1023078566,  966435896,   38561182,   41683363,   43757986,   45833626,
   47911309, 1052423474,  971663543,  905587770,  715363841,  718495233,  721626625,  725805569,  726842881,
  719513089,  725784065,  731006465,  780330497,  790800897,  801271297,  811740673,  822215191,  832696897,
  844210792,  855724688,  852634191,  870443633,  888252052,  906061497,  925974242,  944832267,  962637619,
  979394395,  932273936,  956373813,  981522267, 1006670723, 1033918382, 1056966614,    8370174,   15673349,
 1022402519, 1051741184,    7338023,   31430731,   42932319,   43943007,   34465862,   20794394,   19891359,
   41883838,   62828760,   83774701,   90034416,   50140343,   18643062, 1062988840,   42872142,   56475995,
   70079842,   81588577,   92049752,   26992892, 1043025042, 1005247537,   22863325,   27030997,   31199685,
   35370414,   38494609, 1051385132,  985295026,  929694774,  646148609,  653483521,  661865985,  670248449,
  678629889,  684922369,  679711233,  669274625,  678622721,  694344193,  709018113,  724739585,  740461057,
  754094593,  764620289,  780353025,  723673601,  745686529,  768747009,  790759937,  813820417,  838990337,
  868377089,  892481025,  780254865,  810655375,  840007310,  870406799,  899758737,  938563228,  974213801,
 1004609200,  848365420,  885056367,  922796915,  960536441,  998275967, 1043362702,    6308756,   41947035,
  932206678,  974136413, 1018164324, 1060094059,   17789033,   24040521,   40790063,   58590224, 1003438403,
 1051660617,   10402117,   28198193,   45995286,   22880462, 1061971054, 1054601252, 1073621503,    7184895,
   13443569,   19705286,   24920467, 1046187298, 1000009898,  959081520,  597861889,  610443777,  624073217,
  636655105,  650284545,  663915009,  674409985,  672358913,  597843457,  616715777,  636636673,  655510017,
  675430913,  695351809,  713189889,  724779521,  612499969,  637663745,  663876097,  690088449,  716300801,
  742513153,  769791489,  801317377,  640783909,  673287681,  705791489,  739342849,  772895233,  806447617,
  846312961,  904057345,  683744011,  723586793,  764479175,  805370534,  846262918,  887154278,  943802963,
 1003595335,  743475207,  791707625,  839940045,  889220016,  938499988,  987780985, 1052807021,   28343123,
  818927897,  873448702,  927969508,  982490313, 1038059694,    6244488, 1071543341,   49178635,  876520959,
  937333247,  997096945, 1057909206, 1065210247, 1038940435, 1015824540,  995859492,  563179009,  581004801,
  598830593,  617704961,  635530753,  653356545,  671182337,  683780609,  538004993,  558976513,  582045185,
  605113857,  628182529,  651251201,  674319873,  694261249,  537994753,  548480513,  577840641,  607200769,
